Region ID,Region name (English),Subregion ID,Latitude,Longitude,Japanese name,English name,German name,French name,Spanish name,Italian name,Dutch name
,,32,15.11666667,100.0166667,チャイナート県,Chai Nat,Chainat,Chai Nat,Chai Nat,Chai Nat,Chainat
,,33,14.9,100.35,シンブリー県,Sing Buri,Singburi,Sing Buri,Sing Buri,Sing Buri,Singburi
,,34,15.05,100.9,ロプブリー県,Lop Buri,Lopburi,Lop Buri,Lop Buri,Lop Buri,Lopburi
,,35,14.6,100.3333333,アーン・トーン県,Ang Thong,Ang Thong,Ang Thong,Ang Thong,Ang Thong,Ang Thong
,,36,14.33333333,100.5166667,アユタヤ県,Phra Nakhon Si Ayutthaya,Ayutthaya,Ayutthaya,Ayutthaya,Phra Nakhon Si Ayutthaya,Ayutthaya
,,37,14.55,100.9333333,サラ・ブリ県,Sara Buri,Saraburi,Saraburi,Sara Buri,Sara Buri,Saraburi
,,38,13.9166667,100.5,ノンタブリー県,Nonthaburi,Nonthaburi,Nonthaburi,Nonthaburi,Nonthaburi,Nonthaburi
,,39,14.05,100.6666667,パトゥムターニー県,Pathum Thani,Pathum Thani,Pathum Thani,Pathum Thani,Pathum Thani,Pathum Thani
,,40,19.2,100.2,パヤオ県,Phayao,Phayao,Phayao,Phayao,Phayao,Phayao
,,41,13.6666667,100.5333333,サムット・プラカン県,Samut Prakan,Samut Prakan,Samut Prakan,Samut Prakan,Samut Prakan,Samut Prakan
,,42,14.18333333,101.1666667,ナコーン・ナヨク県,Nakhon Nayok,Nakhon Nayok,Nakhon Nayok,Nakhon Nayok,Nakhon Nayok,Nakhon Nayok
,,43,13.58333333,101.4166667,チャチューンソー県,Chachoengsao,Chachoengsao,Chachoengsao,Chachoengsao,Chachoengsao,Chachoengsao
,,44,13.1666667,100.9333333,チョン・ブリー県,Chon Buri,Chonburi,Chon Buri,Chon Buri,Chon Buri,Chonburi
,,45,12.83333333,101.4166667,ラヨン県,Rayong,Rayong,Rayong,Rayong,Rayong,Rayong
,,46,12.83333333,102.1166667,チャンタブリー県,Chanthaburi,Chanthaburi,Chanthaburi,Chanthaburi,Chanthaburi,Chantaburi
,,47,12.35,102.5333333,トラート県,Trat,Trat,Trat,Trat,Trat,Trat
,,48,14.56666667,99.03333333,カンチャナブリ県,Kanchanaburi,Kanchanaburi,Kanchanaburi,Kanchanaburi,Kanchanaburi,Kanchanaburi
,,49,14.58333333,99.9,スパン・ブリー県,Suphan Buri,Suphanburi,Suphan Buri,Suphan Buri,Suphan Buri,Suphanburi
,,50,13.539,99.82,ラトブリー県,Ratchaburi,Ratchaburi,Ratchaburi,Ratchaburi,Ratchaburi,Ratchaburi
,,51,13.8166667,100.05,ナコーン・パトム県,Nakhon Pathom,Nakhon Pathom,Nakhon Pathom,Nakhon Pathom,Nakhon Pathom,Nakhon Pathom
,,52,13.413,100,サムット・ソンクラム県,Samut Songkhram,Samut Songkhram,Samut Songkhram,Samut Songkhram,Samut Songkhram,Samut Songkhram
,,53,13.55,100.1833333,サムット・サコン県,Samut Sakhon,Samut Sakhon,Samut Sakhon,Samut Sakhon,Samut Sakhon,Samut Sakhon
,,54,13.101,99.947,ペトーブリ県,Phetchaburi,Phetchaburi,Phetchaburi,Phetchaburi,Phetchaburi,Phetchaburi
,,55,11.8166667,99.8,プラチュー・アプ・キリ・カン県,Prachuap Khiri Khan,Prachuap Khiri Khan,Prachuap Khiri Khan,Prachuap Khiri Khan,Prachuap Khiri Khan,Prachuap Khiri Khan
,,56,10.492,99.176,チュンポン県,Chumphon,Chumphon,Chumphon,Chumphon,Chumphon,Chumphon
,,57,9.961,98.638,ラノン県,Ranong,Ranong,Ranong,Ranong,Ranong,Ranong
,,58,9.1333333,99.3166667,スラト・タニー県,Surat Thani,Surat Thani,Surat Thani,Surat Thani,Surat Thani,Surat Thani
,,59,8.451,98.533,パンガ県,Phangnga,Phangnga,Phangnga,Phangnga,Phangnga,Phang Nga
,,60,7.8833333,98.4,プーケット県,Phuket,Phuket,Phuket,Phuket,Phuket,Phuket
,,61,8.133333333,99,クラビ県,Krabi,Krabi,Krabi,Krabi,Krabi,Krabi
,,62,8.4333333,99.9666667,ナコーン・シ・タマラート県,Nakhon Si Thammarat,Nakhon Si Thammarat,Nakhon Si Thammarat,Nakhon Si Thammarat,Nakhon Si Thammarat,Nakhon Si Thammarat
,,63,7.5,99.6,トラン県,Trang,Trang,Trang,Trang,Trang,Trang
,,64,7.614,100.08,パッタルン県,Phatthalung,Phattalung,Phatthalung,Phatthalung,Phatthalung,Phattalung
,,65,6.604,100.064,サトゥン県,Satun,Satun,Satun,Satun,Satun,Satun
,,66,7.0166667,100.4666667,ソンクラ県,Songkhla,Songkhla,Songkhla,Songkhla,Songkhla,Songkhla
,,67,6.864,101.249,パタニ県,Pattani,Pattani,Pattani,Pattani,Pattani,Pattani
,,68,6.55,101.288,ヤラ県,Yala,Yala,Yala,Yala,Yala,Yala
,,69,15.86666667,104.3,ヤソートーン県,Yasothon,Yasothon,Yasothon,Yasothon,Yasothon,Yasothon
,,70,17.36666667,104.4166667,ナコーン・パノム県,Nakhon Phanom,Nakhon Phanom,Nakhon Phanom,Nakhon Phanom,Nakhon Phanom,Nakhon Phanom
,,71,14.0502778,101.3702778,プラチン・ブリー県,Prachin Buri,Prachinburi,Prachin Buri,Prachin Buri,Prachin Buri,Prachinburi
,,72,15.2330556,104.8630556,ウボン・ラーチャターニー県,Ubon Ratchathani,Ubon Ratchathani,Ubon Ratchathani,Ubon Ratchathani,Ubon Ratchathani,Ubon Ratchathani
,,73,17.4075,102.7930556,ウドン・タニー県,Udon Thani,Udon Thani,Udon Thani,Udon Thani,Udon Thani,Udon Thani
,,74,15.85,104.7666667,アムナート・チャルーン県,Amnat Charoen,Amnat Charoen,Amnat Charoen,Amnat Charoen,Amnat Charoen,Amnat Charoen
,,75,16.51666667,104.6666667,ムクダハン県,Mukdahan,Mukdahan,Mukdahan,Mukdahan,Mukdahan,Mukdahan
,,76,18.22522028,103.4681794,ノーンブワラムプー県,Nong Bua Lamphu,Nong Bua Lamphu,Nong Bua Lamphu,Nong Bua Lamphu,Nong Bua Lamphu,Nongbua Lamphu
,,77,13.812,102.07,サケーオ県,Sa Kaeo,Sa Kaeo,Sa Kaeo,Sa Kaeo,Sa Kaeo,Sa Kaew
155,Philippines,1,0,0,フィリピン,Philippines,Philippinen,Philippines,Filipinas,Filippine,Filipijnen
,,2,14.6041667,120.9822222,マニラ,Manila,Metro Manila,Manille,Manila,Manila,Metro Manilla
,,3,7.233333333,124.25,イスラム教徒ミンダナオ自治地域,Autonomous Region in Muslim Mindanao,Autonome Bezirk Muslim Mindanao,Région autonome musulmane de Mindanao,La Región Autónoma para el Mindanao Musulmán,Regione Autonoma del Mindanao Mussulmano,Autonomous Region in Muslim Mindanao
,,4,13.13333333,123.7333333,ビコル,Bicol,Bicol Region,Bicol,Región de Bícol,Bicol,Bicol Region
,,5,17.61666667,121.7333333,カガヤン,Cagayan,Cagayan Valley,Vallée de Cagayan,Valle del Cagayán,Valle del Cagayan,Cagayan Valley
,,6,14.21666667,121.1666667,カラバルソン,Calabarzon,Calabarzon,Calabarzón,Calabarzón,Calabarzon,Calarbarzon
,,7,8.95,125.55,カラガ,Caraga,Caraga,Caraga,Caraga,Caraga,Caraga
,,8,16.61666667,120.3,中部ルソン,Central Luzon,Central Luzon,Luçon central,Luzón Central,Luzon Centrale,Central Luzon
,,9,10.311111,123.891667,中部ヴィサヤ,Central Visayas,Central Visayas,Visayas centrales,Visayas Central,Visayas Centrale,Central Visayas
,,10,16.4166667,120.6,コルディエラ,Cordillera,Regierungsbezirk Cordillera,Région Administrative de la Cordillera,Región Administrativa de Cordillera,Cordillera,Cordillera Administrative Region
,,11,7.073056,125.612778,ダバオ,Davao,Autonomer Bezirk Muslim Mindanao,Région de Davao,Región de Davao,Davao,Davao Region
,,12,11.25,125,東ヴィサヤ,Eastern Visayas,Eastern Visayas,Visayas orientales,Visayas Orientales,Eastern Visayas,Eastern Visayas
,,13,15.03333333,120.6833333,イロコス,Ilocos,Ilocos,Région d'Ilocos,Región de Ilocos,Ilocos,Ilocos Region
,,14,13.41666667,121.1833333,ミマロ,Mimaro,Mimaro,Mimaropa,Mimaropa,Mimaro,Mimaro
,,15,7.633333333,125.2333333,ミンダナオ,Mindanao,Mindanao,Mindanao,Mindanao,Mindanao,Mindanao
,,16,8.483333333,124.65,北ミンダナオ,Northern Mindanao,Northern Mindanao,Mindanao du Nord,Mindanao del Norte,Mindanao Settentrionale,Northern Mindanao
,,17,6.233333333,125.1,ソクサージェン,Soccsksargen,Soccsksargen,Soccsksargen,Soccsksargen,Soccsksargen,Soccsksargen
,,18,10.71666667,122.55,西ヴィサヤ,Western Visayas,Western Visayas,Visayas occidentales,Visayas Occidental,Visayas Occidentale,Western Visayas
,,19,7.833333333,123.45,サンボアンガ半島,Zamboanga Peninsula,Zamboanga Peninsula,Péninsule de Zamboanga,Península de Zamboanga,Penisola di Zamboanga,Zamboanga Peninsula
156,Malaysia,1,0,0,マレーシア,Malaysia,Malaysia,Malaisie,Malasia,Malaysia,Maleisië
,,2,3.1666667,101.7,クアラ・ルンプール,Kuala Lumpur,Kuala Lumpur,Kuala Lumpur,Kuala Lumpur,Kuala Lumpur,Kuala Lumpur
,,3,1.4666667,103.75,ジョホール州,Johor,Johor,Johor,Johor,Johor,Johor
,,4,6.1166667,100.3666667,ケダ州,Kedah,Kedah,Kedah,Kedah,Kedah,Kedah
,,5,6.1333333,102.25,ケランタン州,Kelantan,Kelantan,Kelantan,Kelantan,Kelantan,Kelantan
,,6,2.1969444,102.2480556,マラッカ州,Melaka,Malakka,Malacca,Melaka,Malacca,Malakka
,,7,2.7166667,101.9333333,ヌグリ・センビラン州,Negeri Sembilan,Negeri Sembilan,Negeri Sembilan,Negeri Sembilan,Negeri Sembilan,Negeri Sembilan
,,8,3.8,103.3333333,パハン州,Pahang,Pahang,Pahang,Pahang,Pahang,Pahang
,,9,4.5833333,101.0833333,ペラ州,Perak,Perak,Perak,Perak,Perak,Perak
,,10,6.4333333,100.2,ペルリス州,Perlis,Perlis,Perlis,Perlis,Perlis,Perlis
,,11,5.4166667,100.3333333,ピナン州,Penang,Penang,Penang,Penang,Penang,Penang
,,12,1.55,110.3333333,サラワク州,Sarawak,Sarawak,Sarawak,Sarawak,Sarawak,Sarawak
,,13,3.0833333,101.5333333,セランゴール州,Selangor,Selangor,Selangor,Selangor,Selangor,Selangor
,,14,5.3333333,103.1333333,トレンガヌ州,Terengganu,Terengganu,Terengganu,Terengganu,Terengganu,Terengganu
,,15,5.2766667,115.2416667,ラブアン,Labuan,Labuan,Labuan,Labuan,Labuan,Labuan
,,16,5.9833333,116.0666667,サバ州,Sabah,Sabah,Sabah,Sabah,Sabah,Sabah
,,17,2.91667,101.667,プトラジャヤ,Putrajaya,Putrajaya,Putrajaya,Putrajaya,Putrajaya,Putrajaya
157,Saint Barthélemy,1,0,0,サン・バルテルミー島,Saint Barthélemy,Saint-Barthélemy,Saint-Barthélemy,San Bartolomé,Saint-Barthélemy,Saint-Barthélemy
,,2,17.897908,-62.850556,風下行政区画,Sous le Vent Parish,Paroisse Sous le Vent,Paroisse Sous le Vent,Parroquia de Sotavento,Sous le Vent,Sous le Vent
,,3,17.907222,-62.820556,風上行政区画,Au Vent Parish,Paroisse Au Vent,Paroisse Au Vent,Parroquia de Barlovento,Au Vent,Au Vent
158,Saint Martin,1,18.0731,-63.0822,サン・マルタン,Saint Martin,Saint-Martin,Saint-Martin (France),San Martín (Francia),Saint-Martin,Sint-Maarten (Franse Antillen)
159,Saint Pierre and Miquelon,1,0,0,サンピエール島・ミクロン島,Saint Pierre and Miquelon,Saint-Pierre und Miquelon,Saint-Pierre-et-Miquelon,San Pedro y Miquelón,Saint-Pierre e Miquelon,Saint-Pierre en Miquelon
,,2,46.7778,-56.1778,サンピエール島,Saint Pierre,Saint-Pierre,Saint-Pierre,San Pedro,Saint-Pierre,Saint-Pierre
,,3,47.1,-56.3792,ミクロン島,Miquelon,Miquelon,Miquelon,Miquelón,Miquelon,Miquelon
160,China,1,0,0,中国,China,China,Chine,China,Cina,China
,,2,39.91666667,116.4333333,北京市,Beijing,Peking,Pékin,Pekín,Pechino,Beijing
,,3,29.6,106.3666667,重慶市,Chongqing,Chongqing,Chongqing,Chongqing,Chongqing,Tsjoengking
,,4,31.247869,121.472702,上海市,Shanghai,Shanghai,Shanghai,Shanghái,Shanghai,Sjanghai
,,5,39.15,117.1833333,天津市,Tianjin,Tianjin,Tianjin,Tianjin,Tianjin,Tianjin
,,6,31.93333333,117.3166667,安徽省,Anhui,Anhui,Anhui,Anhui,Anhui,Anhui
,,7,26.08333333,119.3,福建省,Fujian,Fujian,Fujian,Fujian,Fujian,Fujian
,,8,36.03333333,103.75,甘粛省,Gansu,Gansu,Gansu,Gansu,Gansu,Gansu
,,9,23.1,113.1,広東省,Guangdong,Guangdong,Guangdong,Cantón,Guangdong,Kanton
,,10,26.56666667,106.6833333,貴州省,Guizhou,Guizhou,Guizhou,Guizhou,Guizhou,Guizhou
,,11,20.08333333,110.3333333,海南省,Hainan,Hainan,Hainan,Hainan,Hainan,Hainan
,,12,38.05,114.4666667,河北省,Hebei,Hebei,Hebei,Hebei,Hebei,Hebei
,,13,45.76666667,126.7,黒龍江,Heilongjiang,Heilongjiang,Heilongjiang,Heilongjiang,Heilongjang,Heilongjiang
,,14,34.6,113.6333333,河南省,Henan,Henan,Henan,Henan,Henan,Henan
,,15,30.58333333,114.3166667,湖北省,Hubei,Hubei,Hubei,Hubei,Hubei,Hubei
,,16,28.18333333,112.9833333,湖南省,Húnán,Hunan,Hunan,Hunan,Hunan,Hunan
,,17,32.03333333,118.8333333,江蘇省,Jiangsu,Jiangsu,Jiangsu,Jiangsu,Jiangsu,Jiangsu
,,18,28.63333333,115.9333333,江西省,Jiangxi,Jiangxi,Jiangxi,Jiangxi,Jiangxi,Jiangxi
,,19,43.9,125.2833333,吉林省,Jilin,Jilin,Jilin,Jilin,Jilin,Jilin
,,20,41.802158,123.383102,遼寧省,Liaoning,Liaoning,Liaoning,Liaoning,Liaoning,Liaoning
,,21,36.6,101.9166667,青海省,Qinghai,Qinghai,Qinghai,Qinghai,Qinghai,Qinghai
,,22,34.26666667,108.9,陝西省,Shanxi,Shaanxi,Shaanxi,Shaanxi,Shaanxi,Shanxi
,,23,36.71666667,117.0166667,山東省,Shandong,Shandong,Shandong,Shandong,Shandong,Shandong
,,24,37.83333333,112.5,山西省,Shanxi,Shanxi,Shanxi,Shanxi,Shanxi,Shanxi
,,25,30.63333333,104.1166667,四川省,Sichuan,Sichuan,Sichuan,Sichuan,Sichuan,Sichuan
,,26,25.06666667,102.6833333,雲南省,Yunnan,Yunnan,Yunnan,Yunnan,Yunnan,Yunnan
,,27,30.3,120.1166667,浙江省,Zhejiang,Zhejiang,Zhejiang,Zhejiang,Zhejiang,Zhejiang
,,28,25.035089,121.506699,台湾,Taiwan,Taiwan,Taiwan,Taiwán,Taiwan,Taiwan
,,29,22.83333333,108.3166667,広西チワン族自治区,Guangxi-Zhuangzu,Guangxi,Guangxi,Guangxi,Guangxi,Guangxi
,,30,40.81666667,111.6166667,内モンゴル自治区,Nei-Menggu,Innere Mongolei,Mongolie Intérieure,Mongolia Interior,Mongolia interna,Binnen-Mongolië
,,31,38.5,106.3166667,寧夏回族自治区,Ningxia-huizu,Ningxia,Ningxia,Ningxia,Ningxia,Ningxia
,,32,43.782669,87.586517,新疆ウイグル自治区,Xinjiang-Weiwu'er-zu,Xinjiang,Xinjiang,Xinjiang,Xinjiang,Xinjiang
,,33,29.66666667,91.16666667,チベット自治区,Xizang,Tibet,Tibet,Tíbet,Tibet,Tibet
161,Afghanistan,1,0,0,アフガニスタン,Afghanistan,Afghanistan,Afghanistan,Afganistán,Afghanistan,Afghanistan
,,2,34.525278,69.178333,カーブル州,Kabul,Kabul,Kaboul,Provincia de Kabul,Provincia di Kabul,Kabul
,,3,37.1175,70.579722,バダフシャーン州,Badakhshan,Badachschan,Badakhchan,Provincia de Badajshán,Provincia di Badakhshan,Badachsjan
,,4,34.986667,63.129167,バードギース州,Badghis,Badghis,Badghis,Provincia de Bādgīs,Provincia di Badghis,Badghis
,,5,35.95,68.7,バグラーン州,Baghlan,Baglan,Baghlan,Provincia de Baglán,Provincia di Baghlan,Baghlan
,,6,36.7,67.116667,バルフ州,Balkh,Balch,Balkh,Provincia de Balj,Provincia di Balkh,Balch
,,7,34.825,67.833333,バーミヤーン州,Bamyan,Bamiyan,Bamiyan,Provincia de Bamiyán,Provincia di Bamiyan,Bamyan
,,8,33.716667,66.116667,ダーイクンディー州,Daykundi,Daikondi,Deykandi,Provincia de Daikondi,Provincia di Daikondi,Daikondi
,,9,32.343611,62.119444,ファラー州,Farah,Farah,Farah,Provincia de Farāh,Provincia di Farah,Farah
,,10,35.933333,64.75,ファーリヤーブ州,Faryab,Faryab,Faryab,Provincia de Fāryāb,Provincia di Faryab,Faryab
,,11,33.549167,68.423333,ガズニー州,Ghazni,Ghazni,Ghazni,Provincia de Gazni,Provincia di Ghazni,Ghazni
,,12,34.5225,65.251667,ゴール州,Ghor,Ghor,Ghor,Provincia de Gawr,Provincia di Ghowr,Ghowr
,,13,31.583056,64.369167,ヘルマンド州,Helmand,Helmand,Helmand,Provincia de Helmand,Provincia di Helmand,Helmand
,,14,34.341944,62.203056,ヘラート州,Herat,Herat,Hérat,Provincia de Herāt,Provincia di Herat,Herat
,,15,36.665,65.752,ジョウズジャーン州,Jowzjan,Dschuzdschan,Djozdjan,Provincia de Jawzjān,Provincia di Jowzjan,Jowzjan
,,16,31.616667,65.716667,カンダハール州,Kandahar,Kandahar,Kandahar,Provincia de Kandahar,Provincia di Kandahar,Kandahar
,,17,35.020556,69.330556,カーピーサー州,Kapisa,Kapisa,Kapissa,Provincia de Kāpīsā,Provincia Kapisa,Kapisa
,,18,33.333056,69.916944,ホースト州,Khost,Chost,Khost,Provincia de Jost,Provincia di Khowst,Khost
,,19,34.874167,71.152778,クナル州,Kunar,Kunar,Kounar,Provincia de Kunar,Provincia di Konar,Kunar
,,20,36.728611,68.868056,クンドゥーズ州,Kunduz,Kunduz,Kondoz,Provincia de Qundūz,Provincia di Konduz,Kunduz
,,21,34.65,70.183333,ラグマーン州,Laghman,Laghman,Laghman,Provincia de Lagmān,Provincia di Laghman,Laghman
,,22,33.980833,69.035,ローガル州,Logar,Lugar,Logar,Provincia de Lawgar,Provincia di Lowgar,Lowgar
,,23,34.434167,70.447778,ナンガルハール州,Nangarhar,Nangarhar,Nangarhar,Provincia de Nangarhar,Provincia di Nangarhar,Nangarhar
,,24,30.96,61.86,ニームルーズ州,Nimruz,Nimrus,Nimroz,Provincia de Nimruz,Provincia di Nimruz,Nimruz
,,25,35.416667,70.916944,ヌーリスターン州,Nuristan,Nuristan,Nouristan,Provincia de Nūristān,Provincia di Nurestan,Nooristan
,,26,33.6,69.216944,パクティヤー州,Paktia,Paktia,Paktiya,Provincia de Paktiyā,Provincia di Paktia,Paktia
,,27,33.13,68.78,パクティーカー州,Paktika,Paktika,Paktika,Provincia de Paktīkā,Provincia di Paktika,Paktika
,,28,35.312778,69.515833,パンジシール州,Panjshir,Pandschschir,Pandjchir,Provincia de Panjshīr,Provincia di Panjshir,Panjshir
,,29,35.013056,69.168889,パルヴァーン州,Parwan,Parwan,Parwan,Provincia de Parwān,Provincia di Parvan,Parvan
,,30,36.265278,68.016667,サマンガーン州,Samangan,Samangan,Samangan,Provincia de Samangān,Provincia di Samangan,Samangan
,,31,36.221389,65.927778,サーレポル州,Sar-e Pol,Sar-i Pul,Sar-é Pol,Provincia de Sar-e Pul,Provincia di Sar-e Pol,Sar-e Pol
,,32,36.716667,69.516667,タハール州,Takhar,Tachar,Takhar,Provincia de Tajar,Provincia di Takhar,Tachar
,,33,32.626667,65.873333,ウルーズガーン州,Urozgan,Urusgan,Orozgan,Provincia de Uruzgán,Provincia di Oruzgan,Uruzgan
,,34,34.397222,68.869722,ヴァルダク州,Wardak,Wardak,Wardak,Provincia de Vardak,Provincia di Vardak,Wardak
,,35,32.106111,66.906944,ザーブル州,Zabul,Zabul,Zabol,Provincia de Zābul,Provincia di Zabol,Zabul
162,Kazakhstan,1,0,0,カザフスタン,Kazakhstan,Kasachstan,Kazakhstan,Kazajistán,Kazakistan,Kazachstan
,,2,51.166667,71.433333,ヌルスルタン,Nur-Sultan,Nur-Sultan,Noursoultan,Nursultán,Nur-Sultan,Nur-Sultan
,,3,53.283333,69.383333,アクモラ州,Akmola Region,Gebiet Aqmola,Oblys d'Aqmola,Provincia de Akmola,Regione di Aqmola,Oblast Aqmola
,,4,50.283333,57.166667,アクトベ州,Aktobe Region,Gebiet Aqtöbe,Oblys d'Aqtöbe,Provincia de Aktobé,Regione di Aqtöbe,Oblast Aqtöbe
,,5,43.2775,76.895833,アルマトイ,Almaty,Almaty,Almaty,Almatý,Almaty,Alma-Ata
,,6,45.016667,78.366667,アルマトイ州,Almaty Region,Gebiet Almaty,Oblys d'Almaty,Provincia de Almatý,Regione di Almaty,Oblast Almaty
,,7,47.116667,51.883333,アティラウ州,Atyrau Region,Gebiet Atyrau,Oblys d'Atyraw,"Provincia de Atirau",Regione di Atyrau,Oblast Atyraw
,,8,45.616667,63.316667,バイコヌール,Baikonur,Baikonur,Baïkonour,Baikonur,Baiqońyr,Bajkonoer
,,9,49.983333,82.616667,東カザフスタン州,East Kazakhstan Region,Gebiet Ostkasachstan,Kazakhstan-Oriental,Kazajistán Oriental,Regione del Kazakistan Orientale,Oblast Oost-Kazachstan
,,10,42.9,71.366667,ジャンブール州,Jambyl Region,Gebiet Schambyl,Oblys de Jambyl,Provincia de Zhambyl,Regione di Zambyl,Oblast Jambyl
,,11,49.833333,73.166667,カラガンダ州,Karaganda Region,Gebiet Qaraghandy,Oblys de Karaganda,Provincia de Karagandá,Regione di Karaganda,Oblast Karaganda
,,12,53.2,63.62,コスタナイ州,Kostanay Region,Gebiet Qostanai,Oblys de Kostanaï,Provincia de Kostanay,Regione di Qostanay,Oblast Qostanay
,,13,44.85,65.516667,クズロルダ州,Kyzylorda Region,Gebiet Qysylorda,Oblys de Kyzylorda,Provincia de Kyzylorda,Regione di Qyzylorda,Oblast Qyzylorda
,,14,43.65,51.15,マンギスタウ州,Magystau Region,Gebiet Mangghystau,Oblys de Manguistaou,Provincia de Mangystau,Regione di Mangghystau,Oblast Magystau
,,15,54.883333,69.166667,北カザフスタン州,North Kazakhstan Region,Gebiet Nordkasachstan,Kazakhstan-Septentrional,Kazajistán Septentrional,Regione del Kazakistan Settentrionale,Oblast Noord-Kazachstan
,,16,52.3,76.95,パブロダール州,Pavlodar Region,Gebiet Pawlodar,Oblys de Pavlodar,Provincia de Pavlodar,Regione di Pavlodar,Oblast Pavlodar
,,17,42.316667,69.595833,シムケント,Shymkent,Schymkent,Chimkent,Shymkent,Symkent,Shymkent
,,18,43.283333,68.266667,テュルキスタン州,Turkistan Region,Gebiet Türkistan,Oblys de Turkestan,Kazajistán Meridional,Regione di Kazakistan Meridionale,Oblast Türkistan
,,19,51.233333,51.366667,西カザフスタン州,West Kazakhstan Region,Gebiet Westkasachstan,Kazakhstan-Occidental,Kazajistán Occidental,Regione del Kazakistan Occidentale,Oblast Batys Qazaqstan
163,Kyrgyzstan,1,0,0,キルギス,Kyrgyzstan,Kirgisistan,Kirghizistan,Kirguistán,Kirghizistan,Kirgizië
,,2,42.874722,74.612222,チュイ州,Chuy Region,Gebiet Tschüi,Province de Tchouï,Provincia de Chuy,Regione di Chuj,Tsjoej
,,3,40.066667,70.833333,バトケン州,Batken Region,Gebiet Batken,Province de Batken,Provincia de Batken,Regione di Batken,Batken
,,4,42.483333,78.4,イシク・クル州,Issyk-Kul Region,Gebiet Yssykköl,Province d'Ysyk-Köl,Provincia de Ysyk-Kol,Regione di Ysyk-Köl,Ysykköl
,,5,40.933333,73,ジャララバード州,Jalal-Abad Region,Gebiet Dschalalabat,Province de Jalal-Abad,Provincia de Jalal-Abad,Regione di Jalalabad,Dzjalal-Abad
